User_ID,Attempt_Number,H_mean_ms,H_median_ms,H_std_ms,F_mean_ms,F_median_ms,F_std_ms,T_total_ms,Drift_Level
DSU-SYN-38,42,111.594,108.667,29.37,109.756,92.357,29.459,2411.636,0.967705
DSU-SYN-38,43,104.696,113.231,30.433,112.305,99.659,35.605,2220.951,0.973403
DSU-SYN-38,44,111.611,115.496,33.897,109.218,91.221,33.805,2342.553,0.978119
DSU-SYN-38,45,114.006,113.811,31.213,95.096,82.753,30.497,2199.819,0.982014
DSU-SYN-38,46,110.306,106.326,30.242,107.153,99.714,29.975,2309.525,0.985226
DSU-SYN-38,47,107.261,117.44,33.634,109.783,82.36,30.927,2277.253,0.987872
DSU-SYN-38,48,107.752,109.275,34.372,110.113,87.059,30.37,2414.301,0.990048
DSU-SYN-38,49,109.676,118.237,28.924,105.938,88.529,31.984,2267.66,0.991837
DSU-SYN-38,50,103.933,111.201,29.55,109.024,99.326,27.747,2304.535,0.993307
DSU-SYN-39,1,113.913,101.452,26.984,90.726,64.878,26.56,1712.148,0.008163
DSU-SYN-39,2,97.694,101.64,25.156,85.15,77.509,31.26,1792.021,0.009952
DSU-SYN-39,3,112.18,104.434,27.367,73.719,80.621,24.011,1882.921,0.012128
DSU-SYN-39,4,109.815,97.607,29.118,98.124,80.129,25.363,1737.082,0.014774
DSU-SYN-39,5,107.69,101.717,31.353,89.834,60.826,27.805,1775.348,0.017986
DSU-SYN-39,6,107.445,103.86,31.37,91.349,66.559,26.528,1757.656,0.021881
DSU-SYN-39,7,98.935,102.153,33.008,75.314,71.007,26.554,1810.609,0.026597
DSU-SYN-39,8,102.633,95.677,24.978,93.697,65.37,25.469,1939.501,0.032295
DSU-SYN-39,9,103.899,104.638,31.117,91.957,63.414,24.964,1815.404,0.039166
DSU-SYN-39,10,117.364,99.267,27.264,88.562,75.286,28.482,1737.471,0.047426
DSU-SYN-39,11,105.237,104.33,31.702,84.831,71.632,24.258,1930.112,0.057324
DSU-SYN-39,12,108.881,108.854,28.679,87.034,63.001,21.496,1890.863,0.069138
DSU-SYN-39,13,108.753,104.75,25.551,81.413,78.657,31.282,1763.951,0.083173
DSU-SYN-39,14,112.018,104.967,28.453,98.307,69.896,30.103,1839.113,0.09975
DSU-SYN-39,15,108.926,111.227,29.575,87.045,81.28,30.206,1902.387,0.119203
DSU-SYN-39,16,89.979,106.975,29.491,87.913,77.115,27.83,1872.49,0.141851
DSU-SYN-39,17,108.549,112.736,31.036,91.952,76.942,30.181,1904.401,0.167982
DSU-SYN-39,18,109.862,110.733,29.67,100.855,81.162,25.849,2004.983,0.197816
DSU-SYN-39,19,100.522,109.574,27.659,101.387,76.766,25.57,1833.276,0.231475
DSU-SYN-39,20,108.136,105.533,28.762,86.411,77.619,28.69,1793.429,0.268941
DSU-SYN-39,21,104.154,109.356,31.115,96.203,80.127,31.816,1945.291,0.310026
DSU-SYN-39,22,126.642,124.102,25.607,79.614,77.662,29.331,1883.48,0.354344
DSU-SYN-39,23,117.607,108.093,28.497,90.573,77.445,30.377,1868.81,0.401312
DSU-SYN-39,24,113.523,113.175,29.975,101.605,74.106,25.632,1938.862,0.450166
DSU-SYN-39,25,117.887,106.896,34.075,107.551,76.853,32.401,1765.739,0.5
DSU-SYN-39,26,122.143,107.829,33.4,91.33,81.206,26.866,1932.467,0.549834
DSU-SYN-39,27,126.791,112.458,36.475,95.857,91.544,25.033,1942.039,0.598688
DSU-SYN-39,28,115.806,121.531,31.893,86.677,75.672,26.763,2041.569,0.645656
DSU-SYN-39,29,123.31,113.139,30.275,104.479,77.642,30.625,2015.557,0.689974
DSU-SYN-39,30,118.651,117.369,32.103,104.069,77.236,31.189,2073.668,0.731059
DSU-SYN-39,31,122.303,119.061,31.757,107.257,86.382,26.94,2070.461,0.768525
DSU-SYN-39,32,113.134,118.074,31.236,99.96,87.695,28.178,2058.998,0.802184
DSU-SYN-39,33,122.125,114.111,35.688,104.534,91.045,33.618,2130.106,0.832018
DSU-SYN-39,34,125.211,116.154,28.896,105.121,94.35,31.072,1798.812,0.858149
DSU-SYN-39,35,127.07,122.733,31.829,110.309,92.003,28.568,2135.719,0.880797
DSU-SYN-39,36,116.732,118.139,32.284,99.854,90.447,33.639,2139.905,0.90025
DSU-SYN-39,37,126.986,110.244,29.418,106.168,88.751,29.188,2190.909,0.916827
DSU-SYN-39,38,124.15,121.689,35.297,105.81,104.783,28.141,2019.322,0.930862
DSU-SYN-39,39,119.119,127.003,34.89,102.475,84.29,34.004,2090.609,0.942676
DSU-SYN-39,40,131.064,119.067,34.212,107.759,85.927,30.223,1985.359,0.952574
DSU-SYN-39,41,126.631,123.322,35.449,110.139,89.067,34.498,2133.2,0.960834
DSU-SYN-39,42,131.227,126.896,32.694,108.618,94.621,27.774,1993.912,0.967705
DSU-SYN-39,43,117.89,119.202,32.202,97.802,90.984,30.432,2157.266,0.973403
DSU-SYN-39,44,134.536,122.109,31.317,110.4,90.238,30.09,2015.612,0.978119
DSU-SYN-39,45,122.22,119.008,35.088,109.672,101.213,32.393,2106.793,0.982014
DSU-SYN-39,46,123.068,114.768,31.669,102.477,74.959,28.199,2190.211,0.985226
DSU-SYN-39,47,126.49,118.12,34.103,95.014,92.07,33.925,2070.372,0.987872
DSU-SYN-39,48,115.826,117.972,36.315,108.334,81.911,36.66,1991.736,0.990048
DSU-SYN-39,49,123.504,114.887,30.536,104.109,94.273,33.975,2053.008,0.991837
DSU-SYN-39,50,119.694,122.494,34.403,108.296,92.14,30.473,2087.351,0.993307
DSU-SYN-40,1,129.357,122.378,35.54,75.575,65.662,31.63,1803.689,0.008163
DSU-SYN-40,2,134.122,119.265,28.927,79.949,65.852,28.572,1874.893,0.009952
DSU-SYN-40,3,131.521,121.901,32.068,73.929,62.949,31.011,1876.365,0.012128
DSU-SYN-40,4,132.803,118.653,29.775,80.623,61.788,37.216,1905.142,0.014774
DSU-SYN-40,5,124.804,118.13,31.949,72.617,56.928,28.434,1890.637,0.017986
DSU-SYN-40,6,121.739,110.027,31.379,73.463,61.802,29.811,1750.902,0.021881
DSU-SYN-40,7,133.019,113.326,28.72,76.983,64.531,29.306,1716.013,0.026597
DSU-SYN-40,8,132.536,117.857,28.794,68.803,66.261,32.293,1863.827,0.032295
DSU-SYN-40,9,139.013,121.109,29.853,79.609,66.614,31.233,1949.79,0.039166
DSU-SYN-40,10,126.481,117.85,33.136,77.215,64.273,26.89,1702.598,0.047426
DSU-SYN-40,11,141.531,119.455,28.75,77.675,60.999,30.368,1798.626,0.057324
DSU-SYN-40,12,124.296,107.6,26.274,81.966,61,32.583,1935.002,0.069138
DSU-SYN-40,13,131.698,116.885,30.669,73.647,74.426,35.996,1973.733,0.083173
DSU-SYN-40,14,121.156,116.491,30.428,79.29,57.17,27.016,1968.695,0.09975
DSU-SYN-40,15,129.468,111.589,27.754,79.283,62.987,32.06,1814.545,0.119203
DSU-SYN-40,16,123.95,126.555,31.62,75.435,65.248,35.214,1931.257,0.141851
DSU-SYN-40,17,138.876,116.985,30.879,80.426,65.598,31.422,1856.837,0.167982
DSU-SYN-40,18,135.674,113.834,32.328,80.533,68.275,32.91,1881.094,0.197816
DSU-SYN-40,19,130.934,123.765,32.531,76.366,66.61,31.47,1878.097,0.231475
DSU-SYN-40,20,142.585,123.304,31.284,74.638,75.351,30.556,1882.285,0.268941
DSU-SYN-40,21,139.562,124.397,25.19,80.191,72.492,31.409,1951.528,0.310026
DSU-SYN-40,22,127.448,109.103,29.227,83.806,53.276,30.335,1819.005,0.354344
DSU-SYN-40,23,136.129,133.893,31.353,82.501,78.6,32.694,1952.639,0.401312
DSU-SYN-40,24,142.854,127.343,32.857,83.388,72.466,35.139,1958.792,0.450166
DSU-SYN-40,25,145.274,120.645,35.964,88.149,69.727,34.328,1951.774,0.5
DSU-SYN-40,26,140.182,124.344,32.291,92.062,79.646,30.452,1937.478,0.549834
DSU-SYN-40,27,142.248,129.373,31.177,97.036,82.393,31.906,1976.343,0.598688
DSU-SYN-40,28,140.601,126.843,36.233,94.429,78.662,35.362,2098.6,0.645656
DSU-SYN-40,29,142.829,131.313,34.796,92.422,74.665,32.159,2034.086,0.689974
DSU-SYN-40,30,139.744,122.674,35.201,92.479,72.124,33.424,2053.712,0.731059
DSU-SYN-40,31,144.861,125.304,30.31,94.343,71.705,33.602,2055.027,0.768525
DSU-SYN-40,32,143.941,132.583,37.856,82.368,86.842,28.044,2185.51,0.802184
DSU-SYN-40,33,134.88,144.039,33.032,100.364,88.684,33.359,2071.718,0.832018
DSU-SYN-40,34,141.379,136.264,33.075,88.283,85.925,32.317,2081.711,0.858149
DSU-SYN-40,35,146.508,129.522,33.016,102.905,81.929,33.756,2099.275,0.880797
DSU-SYN-40,36,148.595,127.915,35.408,95.658,72.812,39.222,2219.627,0.90025
DSU-SYN-40,37,142.618,127.771,34.992,85.932,92.061,33.635,2235.87,0.916827
DSU-SYN-40,38,142.752,133.075,37.658,92.857,85.788,37.597,2087.63,0.930862
DSU-SYN-40,39,140.777,126.555,36.007,97.389,90.762,34.23,2029.946,0.942676
DSU-SYN-40,40,135.501,148.366,35.914,96.095,86.262,31.378,2077.426,0.952574
DSU-SYN-40,41,156.13,137.467,32.728,88.095,81.661,34.203,2278.985,0.960834
DSU-SYN-40,42,146.595,128.351,34.524,97.193,77.209,36.025,2222.23,0.967705
DSU-SYN-40,43,148.333,130.416,33.377,85.779,84.204,35.821,2076.551,0.973403
DSU-SYN-40,44,157.423,138.448,30.24,85.202,79.197,38.997,2203.095,0.978119
DSU-SYN-40,45,155.913,134.608,34.217,88.436,87.277,34.59,2125.472,0.982014
DSU-SYN-40,46,155.942,133.983,38.084,86.464,101.372,34.16,2192.366,0.985226
DSU-SYN-40,47,152.231,132.175,36.817,101.276,81.017,33.352,2146.828,0.987872
DSU-SYN-40,48,147.361,141.667,36.537,95.676,88.976,29.997,2101.238,0.990048
DSU-SYN-40,49,149.41,140.31,35.289,104.887,90.583,33.901,2135.044,0.991837
DSU-SYN-40,50,150.04,132.517,38.625,89.518,87.301,36.966,2123.346,0.993307
DSU-SYN-41,1,108.215,76.831,34.707,88.542,59.314,25.553,1877.869,0.008163
DSU-SYN-41,2,115.98,81.041,38.136,98.271,61.419,23.86,1811.43,0.009952
DSU-SYN-41,3,108.709,70.221,31.981,94.899,65.411,19.945,1744.496,0.012128
DSU-SYN-41,4,121.587,78.957,30.649,94.458,78.995,24.256,1656.807,0.014774
DSU-SYN-41,5,124.347,68.142,32.21,84.957,61.484,23.429,1707.893,0.017986
DSU-SYN-41,6,110.704,83.196,30.636,83.502,65.166,21.888,1812.368,0.021881
DSU-SYN-41,7,105.299,80.14,34.256,85.553,60.533,23.095,1787.9,0.026597
DSU-SYN-41,8,112.236,84.987,32.646,84.791,68.563,22.334,1846.647,0.032295
DSU-SYN-41,9,113.843,81.225,32.918,91.859,78.729,25.808,1917.567,0.039166
DSU-SYN-41,10,112.271,72.89,35.688,93.271,63.05,22.234,1794.064,0.047426
DSU-SYN-41,11,117.08,81.512,33.372,92.366,62.627,17.558,1765.761,0.057324
DSU-SYN-41,12,108.293,73.845,33.699,97.752,66.177,26.455,1813.408,0.069138
DSU-SYN-41,13,111.581,78.307,35.775,93.827,68.029,18.855,1809.427,0.083173
DSU-SYN-41,14,118.037,68.484,36.483,96.554,63.074,20.981,2010.111,0.09975
DSU-SYN-41,15,119.964,78.613,33.558,90.107,68.757,21.458,1877.732,0.119203
DSU-SYN-41,16,122.367,79.14,30.712,86.284,69.164,21.336,1907.287,0.141851
DSU-SYN-41,17,105.688,83.54,30.81,95.335,66.894,27.644,1909.868,0.167982
DSU-SYN-41,18,124.05,83.429,37.17,94.461,71.594,26.52,1970.161,0.197816
DSU-SYN-41,19,117.583,79.592,33.374,103.28,78.269,22.132,1864.849,0.231475
DSU-SYN-41,20,111.082,86.054,31.631,102.184,74.217,22.409,2037.622,0.268941
DSU-SYN-41,21,109.031,90.943,34.954,85.742,81.316,26.375,1910.502,0.310026
DSU-SYN-41,22,112.316,75.598,40.412,93.617,65.07,24.8,1839.12,0.354344
DSU-SYN-41,23,113.078,89.263,35.764,97.873,73.7,23.222,1963.523,0.401312
DSU-SYN-41,24,115.056,82.267,33.316,96.91,80.831,26.458,1917.253,0.450166
DSU-SYN-41,25,113.79,85.279,40.475,96.196,74.597,24.964,1989.864,0.5
DSU-SYN-41,26,118.368,92.737,36.468,108.533,80.097,27.187,2123.328,0.549834
DSU-SYN-41,27,128.193,99.465,38.614,100.516,82.622,26.933,2161.496,0.598688
DSU-SYN-41,28,117.548,91.477,34.098,108.642,77.189,26.553,1942.442,0.645656
DSU-SYN-41,29,127.147,90.515,36.399,118.243,77.069,26.396,2061.48,0.689974
DSU-SYN-41,30,124.911,101.333,36.379,104.041,91.411,24.944,1954.424,0.731059
DSU-SYN-41,31,120.891,84.665,31.903,106.091,80.514,28.821,2122.085,0.768525
DSU-SYN-41,32,128.12,87.038,38.78,117.357,83.976,27.068,1999.596,0.802184
DSU-SYN-41,33,131.01,100.945,37.521,106.1,81.233,25.086,2071.843,0.832018
DSU-SYN-41,34,129.448,93.909,39.352,112.467,77.543,24.995,2065.515,0.858149
DSU-SYN-41,35,125.684,101.893,41.84,115.759,83.893,22.938,2127.109,0.880797
DSU-SYN-41,36,123.016,101.422,33.033,113.474,78.324,26.4,2164.169,0.90025
DSU-SYN-41,37,132.374,93.264,39.033,107.557,85.374,28.999,2145.764,0.916827
DSU-SYN-41,38,124.871,92.425,39.738,105.29,78.516,28.056,2095.988,0.930862
DSU-SYN-41,39,120.465,100.787,34.507,110.904,80.701,25.857,2068.348,0.942676
DSU-SYN-41,40,131.479,94.765,39.764,108.664,97.414,21.882,2022.282,0.952574
DSU-SYN-41,41,136.822,96.73,38.199,115.088,88.208,27.427,2068.106,0.960834
DSU-SYN-41,42,132.271,97.787,40.95,123.237,86.901,23.638,2261.857,0.967705
DSU-SYN-41,43,123.192,96.276,36.765,110.193,89.618,27.342,2175.417,0.973403
DSU-SYN-41,44,124.289,93.801,35.506,111.686,84.414,31.361,2122.748,0.978119
DSU-SYN-41,45,117.81,101.717,38.572,112.18,82.581,24.4,2277.737,0.982014
DSU-SYN-41,46,128.755,86.11,38.284,120.274,86.208,24.526,2073.662,0.985226
DSU-SYN-41,47,123.957,102.455,37.299,103.023,87.627,27.144,2112.408,0.987872
DSU-SYN-41,48,123.481,89.566,40.205,114.628,88.237,27.412,2167.422,0.990048
DSU-SYN-41,49,126.273,93.889,40.409,121.67,78.069,26.287,2203.77,0.991837
DSU-SYN-41,50,138.052,103.854,35.515,120.865,85.782,29.425,2200.641,0.993307
DSU-SYN-42,1,99.457,97.391,30.037,81.531,80.669,28.463,1388.303,0.008163
DSU-SYN-42,2,106.852,90.062,26.717,82.618,78.831,32.406,1218.492,0.009952
DSU-SYN-42,3,112.595,94.792,24.794,66.981,88.401,33.804,1356.388,0.012128
DSU-SYN-42,4,110.214,99.064,28.041,80.272,79.776,33.472,1440.226,0.014774
DSU-SYN-42,5,105.439,102.2,28.504,84.152,96.774,36.565,1460.9,0.017986
DSU-SYN-42,6,102.035,105.849,27.384,80.589,69.465,33.265,1268.731,0.021881
DSU-SYN-42,7,108.15,89.165,32.107,85.367,96.194,29.912,1454.423,0.026597
DSU-SYN-42,8,97.197,96.116,26.062,79.495,79.53,30.206,1259.512,0.032295
DSU-SYN-42,9,104.122,95.779,30.584,84.106,89.766,28.827,1319.443,0.039166
DSU-SYN-42,10,110.038,97.064,25.562,88.12,79.744,30.613,1386.316,0.047426
DSU-SYN-42,11,106.692,92.911,26.371,76.315,80.755,35.348,1372.317,0.057324
DSU-SYN-42,12,111.667,98.319,26.291,73.099,77.805,30.97,1306.342,0.069138
DSU-SYN-42,13,112.032,100.844,33.42,78.72,93.231,36.685,1346.695,0.083173
DSU-SYN-42,14,109.793,102.493,27.824,82.848,80.214,26.876,1372.86,0.09975
DSU-SYN-42,15,104.226,91.263,29.122,75.387,89.204,34.067,1345.749,0.119203
DSU-SYN-42,16,107.866,91.096,30.053,85.717,86.391,34.208,1335.588,0.141851
DSU-SYN-42,17,101.058,102.304,30.027,81.956,87.798,36.208,1468.105,0.167982
DSU-SYN-42,18,106.367,90.611,25.159,83.954,94.714,31.367,1355.603,0.197816
DSU-SYN-42,19,106.712,96.002,28.589,78.884,93.119,32.968,1580.983,0.231475
DSU-SYN-42,20,104.603,107.284,32.279,84.919,84.992,31.184,1354.996,0.268941
DSU-SYN-42,21,111.207,100.178,24.996,102.054,86.627,33.824,1387.173,0.310026
DSU-SYN-42,22,110.673,99.083,29.212,89.18,93.899,34.414,1493.604,0.354344
DSU-SYN-42,23,112.804,102.874,28.846,96.32,91.945,33.648,1445.241,0.401312
DSU-SYN-42,24,113.186,102.749,29.547,88.023,95.576,36.318,1597.921,0.450166
DSU-SYN-42,25,111.611,106.826,25.16,97.447,83.244,31.997,1511.257,0.5
DSU-SYN-42,26,112.419,100.599,28.965,97.946,87.383,34.531,1476.446,0.549834
DSU-SYN-42,27,120.505,109.51,25.828,100.914,90.293,35.463,1451.884,0.598688
DSU-SYN-42,28,119.107,118.873,30.964,92.918,93.503,31.397,1633.126,0.645656
DSU-SYN-42,29,119.614,101.669,28.323,96.743,101.375,32.378,1622.932,0.689974
DSU-SYN-42,30,118.33,103.002,29.896,108.047,88.275,33.598,1624,0.731059
DSU-SYN-42,31,120.545,104.371,33.66,104.454,99.342,34.054,1536.478,0.768525
DSU-SYN-42,32,121.492,102.374,34.733,109.322,96.611,36.617,1661.663,0.802184
DSU-SYN-42,33,130.384,117.255,27.221,97.883,101.628,34.616,1712.401,0.832018
DSU-SYN-42,34,129.223,105.861,31.281,95.854,97.976,35.398,1662.244,0.858149
DSU-SYN-42,35,117.042,97.265,27.787,94.68,95.665,36.525,1526.655,0.880797
DSU-SYN-42,36,115.779,106.051,29.105,97.951,96.405,37.861,1538.809,0.90025
DSU-SYN-42,37,120.345,108.272,33.997,100.717,106.624,33.327,1609.594,0.916827
DSU-SYN-42,38,119.506,105.119,31.875,112.349,95.483,35.948,1525.404,0.930862
DSU-SYN-42,39,115.302,107.526,30.977,99.778,99.481,32.196,1576.988,0.942676
DSU-SYN-42,40,125.285,104.849,31.262,104.186,96.341,37.212,1517.295,0.952574
DSU-SYN-42,41,127.367,113.618,32.33,109.36,99.224,34.848,1722.33,0.960834
DSU-SYN-42,42,132.252,108.445,31.94,109.032,100.869,37.908,1682.941,0.967705
DSU-SYN-42,43,120.339,114.112,32.237,95.586,95.513,34.815,1695.019,0.973403
DSU-SYN-42,44,128.043,115.85,33.376,105.468,103.211,37.485,1664.712,0.978119
DSU-SYN-42,45,116.284,108.219,29.722,109.719,111.548,31.059,1742.143,0.982014
DSU-SYN-42,46,123.797,117.292,33.576,111.79,102.946,33.087,1626.172,0.985226
DSU-SYN-42,47,125.99,111.196,33.967,102.811,98.168,33.792,1606.936,0.987872
DSU-SYN-42,48,124.473,102.518,30.384,91.273,98.082,39.509,1551.988,0.990048
DSU-SYN-42,49,126.998,126.591,35.976,104.094,106.971,33.099,1525.414,0.991837
DSU-SYN-42,50,123.653,114.367,35.086,99.913,103.01,36.927,1626.796,0.993307
DSU-SYN-43,1,101.942,95.992,30.219,81.143,54.686,28.339,2185.32,0.008163
DSU-SYN-43,2,105.724,95.085,29.778,74.544,57.941,24.413,2203.31,0.009952
DSU-SYN-43,3,106.293,106.101,32.169,78.436,54.852,31.045,2103.003,0.012128
DSU-SYN-43,4,95.651,105.421,29.912,89.154,58.916,26.652,2222.184,0.014774
DSU-SYN-43,5,94.789,97.515,27.35,67.018,62.761,25.322,2179.695,0.017986
DSU-SYN-43,6,104.497,103.548,28.449,75.689,58.139,29.03,2113.961,0.021881
DSU-SYN-43,7,99.127,94.602,30.121,77.054,57.264,26.155,2087.792,0.026597
DSU-SYN-43,8,104.208,103.472,34.551,85.052,67.371,24.729,2008.546,0.032295
DSU-SYN-43,9,102.791,105.113,31.425,87.923,42.727,29.937,2146.155,0.039166
DSU-SYN-43,10,95.291,104.589,30.136,83.124,64.106,27.915,2022.053,0.047426
DSU-SYN-43,11,102.475,93.062,31.384,89.442,50.86,25.202,2066.354,0.057324
DSU-SYN-43,12,101.133,103.425,28.711,85.229,64.938,29.685,2053.392,0.069138
DSU-SYN-43,13,110.585,108.946,33.769,80.676,54.315,24.529,2058.75,0.083173
DSU-SYN-43,14,104.012,106.153,33.235,79.074,58.925,26.798,2096.379,0.09975
DSU-SYN-43,15,107.982,104.078,30.419,84.565,63.239,28.654,2087.99,0.119203
DSU-SYN-43,16,109.193,103.948,29.088,84.319,62.067,29.94,2080.247,0.141851
DSU-SYN-43,17,111.806,103.258,29.038,80.268,54.514,22.993,2208.736,0.167982
DSU-SYN-43,18,115.623,95.591,28.073,88.655,60.845,29.557,2163.147,0.197816
DSU-SYN-43,19,103.421,103.155,24.659,78.025,67.482,30.592,2278.797,0.231475
DSU-SYN-43,20,109.203,93.679,29.21,93.658,72.28,31.176,2175.068,0.268941
DSU-SYN-43,21,101.205,105.495,31.036,96.007,64.73,27.984,2209.075,0.310026
DSU-SYN-43,22,110.535,109.629,29.405,81.243,72.473,24.026,2331.868,0.354344
DSU-SYN-43,23,99.828,104.419,33.876,88.624,57.29,29.392,2236.007,0.401312
DSU-SYN-43,24,109.181,105.102,31.599,86.205,80.773,27.931,2219.81,0.450166
DSU-SYN-43,25,108.45,118.003,27.832,92.95,65.727,25.181,2203.588,0.5
DSU-SYN-43,26,113.64,105.693,32.823,102.264,69.183,25.315,2216.597,0.549834
DSU-SYN-43,27,111.507,109.133,32.794,94.839,79.52,29.145,2209.876,0.598688
DSU-SYN-43,28,119.549,118.055,33.225,92.519,73.811,28.824,2160.72,0.645656
DSU-SYN-43,29,117.395,116.999,36.464,90.588,72.319,30.157,2323.892,0.689974
DSU-SYN-43,30,115.891,113.463,33.592,100.321,79.106,27.82,2318.18,0.731059
DSU-SYN-43,31,113.878,111.123,29.206,96.846,75.409,29.48,2340.853,0.768525
DSU-SYN-43,32,118.689,121.613,32.361,90.412,72.664,34.718,2270.315,0.802184
DSU-SYN-43,33,120.385,120.884,27.643,100.559,77.423,29.466,2315.278,0.832018
DSU-SYN-43,34,114.651,113.922,32.93,95.728,72.259,33.221,2283.358,0.858149
DSU-SYN-43,35,109.267,122.006,33.316,96.841,74.111,30.863,2338.479,0.880797
DSU-SYN-43,36,120.892,111.511,33.137,86.311,82.201,29.981,2427.905,0.90025
DSU-SYN-43,37,121.044,119.37,33.953,102.293,69.731,27.563,2378.894,0.916827
DSU-SYN-43,38,115.514,124.001,34.979,95.973,74.151,30.882,2385.421,0.930862
DSU-SYN-43,39,120.485,117.43,30.622,87.627,73.774,32,2368.36,0.942676
DSU-SYN-43,40,125.487,117.03,37.541,107.661,82.522,27.632,2397.895,0.952574
DSU-SYN-43,41,125.567,118.775,35.574,92.604,87.892,28.697,2259.564,0.960834
DSU-SYN-43,42,117.821,105.299,31.509,116.434,74.236,27.135,2403.005,0.967705
DSU-SYN-43,43,115.19,121.962,32.026,102.832,69.748,37.226,2438.198,0.973403
DSU-SYN-43,44,119.036,116.259,32.889,96.746,71.995,34.944,2365.676,0.978119
DSU-SYN-43,45,109.187,111.965,36.611,99.884,75.998,33.689,2351.126,0.982014
DSU-SYN-43,46,123.054,114.513,35.747,99.121,75.418,32.828,2458.853,0.985226
DSU-SYN-43,47,119.112,115.542,38.318,105.062,74.573,29.156,2479.027,0.987872
DSU-SYN-43,48,120.556,117.121,34.619,103.601,76.623,33.807,2496.091,0.990048
DSU-SYN-43,49,122.67,124.845,34.361,105.756,83.026,33.353,2472.594,0.991837
DSU-SYN-43,50,123.193,127.783,32.998,100.715,75.742,29.892,2269.701,0.993307
DSU-SYN-44,1,93.615,103.383,26.822,75.79,70.2,21.399,1956.939,0.008163
DSU-SYN-44,2,87.745,105.041,24.971,85.391,71.311,21.324,1967.61,0.009952
DSU-SYN-44,3,86.929,111.281,30.074,77.98,64.647,26.318,2175.763,0.012128
DSU-SYN-44,4,81.894,104.938,27.383,81,62.052,24.001,2146.9,0.014774
DSU-SYN-44,5,80.37,116.181,25.009,86.612,76.217,24.217,2018.58,0.017986
DSU-SYN-44,6,90.578,107.894,27.768,83.395,71.917,19.934,1969.626,0.021881
DSU-SYN-44,7,80.028,108.563,22.664,80.576,60.199,27.139,1972.64,0.026597
DSU-SYN-44,8,80.742,110.189,30.733,84.156,66.726,26.69,2105.173,0.032295
DSU-SYN-44,9,89.426,106.159,27.689,76.838,63.354,27.071,2136.897,0.039166
DSU-SYN-44,10,89.635,99.573,23.569,81.108,66.231,20.401,2030.994,0.047426
DSU-SYN-44,11,96.462,111.402,27.185,79.297,57.625,20.498,1933.648,0.057324
DSU-SYN-44,12,88.213,111.53,24.283,86.55,76.509,28.512,2108.678,0.069138
DSU-SYN-44,13,87.217,113.554,30.144,73.928,76.868,22.316,2021.512,0.083173
DSU-SYN-44,14,86.615,111.762,24.068,84.627,71.459,24.293,2090.59,0.09975
DSU-SYN-44,15,87.119,113.98,29.583,92.743,71.262,26.176,2130.743,0.119203
DSU-SYN-44,16,102.53,117.01,26.831,81.792,67.582,23.094,2112.363,0.141851
DSU-SYN-44,17,86.116,117.35,23.707,78.042,68.861,21.927,1996.326,0.167982
DSU-SYN-44,18,86.969,108.119,27.352,84.771,67.034,24.146,2164.35,0.197816
DSU-SYN-44,19,98.114,113.271,28.055,88.135,73.829,25.275,2196.26,0.231475
DSU-SYN-44,20,81.991,112.034,28.523,89.9,66.056,21.209,2171.133,0.268941
DSU-SYN-44,21,88.389,105.172,30.018,93.716,71.818,22.343,2119.075,0.310026
DSU-SYN-44,22,99.05,106.671,24.184,88.17,73.239,23.575,2185.308,0.354344
DSU-SYN-44,23,99.261,116.983,29.725,94.603,74.396,21.779,2082.442,0.401312
DSU-SYN-44,24,87.942,115.726,29.144,85.35,75.751,23.03,2094.214,0.450166
DSU-SYN-44,25,92.467,111.764,30.324,94.133,81.204,24.319,2155.61,0.5
DSU-SYN-44,26,105.858,110.148,32.263,106.165,81.904,24.811,2298.841,0.549834
DSU-SYN-44,27,95.761,115.613,28.32,93.891,72.606,28.617,2159.473,0.598688
DSU-SYN-44,28,98.067,112.769,29.598,91.41,72.143,25.766,2301.693,0.645656
DSU-SYN-44,29,101.215,123.331,29.413,97.307,84.859,24.818,2299.411,0.689974
DSU-SYN-44,30,105.932,117.318,28.203,96.951,72.132,25.225,2344.427,0.731059
DSU-SYN-44,31,95.199,128.825,29.04,113.733,77.592,26.196,2200.853,0.768525
DSU-SYN-44,32,97.594,129.496,31.474,107.962,74.462,28.334,2206.662,0.802184
DSU-SYN-44,33,94.883,124.536,31.006,102.766,87.258,29.006,2386.495,0.832018
DSU-SYN-44,34,96.089,131.323,35.268,100.823,73.464,23.473,2259.123,0.858149
DSU-SYN-44,35,112.519,124.306,29.13,99.407,75.992,29.214,2291.802,0.880797
DSU-SYN-44,36,113.297,127.711,32.843,102.494,77.771,24.925,2208.236,0.90025
DSU-SYN-44,37,107.649,122.944,33.231,105.127,82.892,24.254,2330.171,0.916827
DSU-SYN-44,38,102.256,129.632,29.13,108.317,94.775,27.919,2368.237,0.930862
DSU-SYN-44,39,106.421,134.825,31.905,109.08,84.948,25.351,2232.238,0.942676
DSU-SYN-44,40,110.075,120.47,32.89,107.594,90.871,26.042,2264.429,0.952574
DSU-SYN-44,41,105.781,124.199,27.988,116.911,80.781,24.879,2305.309,0.960834
DSU-SYN-44,42,110.277,114.951,34.024,99.962,87.254,25.702,2463.754,0.967705
DSU-SYN-44,43,104.738,122.347,30.374,106.094,86.846,28.513,2325.931,0.973403
DSU-SYN-44,44,97.314,124.271,32.667,101.641,89.911,27.515,2312.202,0.978119
